label,rnd_seed,features,main_text,tokens,tok_per_sec
TEST104,50389193821909,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth named Max. He was an original shirt because he was different from the other shirts. He had a pink coat and a blue hat on his back. He lived in a building where he lived with other shirts, but they were all different.
Lily was curious about Max and asked him, ""What does he do all the time?""
Max smiled and said, ""He always does as we do. He helps me by shaving, keeping shirt and hat tidy.""
Lily was amazed and asked Max many questions. Max replied, ""Today is special. They help us unite and protect our homes. When we take care of each other, we can help others in the world.""
Lily understood the lesson and felt happy to learn from Max. She thanked him and went home to play with her own other shirts. Max was happy to see her and he knew that even an ordinary shirt can be something extraordinary.",214,4.485925
TEST105,50805893023056,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It was big and shiny and had a long named ocean. Lily was very excited and asked her mum, ""Can I polish it?""
Her mum smiled and said, ""Yes, you can polish it"".
Lily was so happy and she went to find something to rub. She found a yellow balloon and it was perfect.
She held the balloon and tried to polish it. She rubbed it very carefully, but it got bigger and bigger. Lily tried and tried but it kept getting so big!
She asked her mum, ""What should I do now?""
Her mum said, ""Maybe you can polish it with something else.""
Lily thought for a moment and then she said, ""I know!"" She went to the kitchen and came back with a new, beautiful pink balloon.
Lily smiled and said, ""That's perfect!""",206,1.275152
TEST105,50805893023056,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. It was big and shiny and had a long named mo particular color. Lily was very excited to meet it.
Lily picked up the shampoo and asked the Shog if it wanted to take a bath with her. The Shog rubbed its fur gently against Lily and she felt it warm and fresh.
Lily and the Shog continued to settle in the bathroom until Lily was all clean and tired. Then she laid down on her clean, white rug and snuggled up.
The Shog began to glow in the dark. Lily looked up and could see a bright light coming from the mirror above her. She smiled and closed her eyes, feeling happy and content.
The Shog was happy too. It had found the most magical bathroom inside itself and it had revealed its joy.",188,4.528932
TEST106,51327453550596,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. She was so excited to have a new friend. She ran up to the shelf and said, “Hi Shog!”
The Shog asked Lily if she wanted to share her toys. Lily said yes and they both had a lot of fun playing together.
After a while, Lily realized she was tired. She looked up at the shinking shirt and noticed that it was getting smaller. Lily asked Shog, “What is it?” Shog said, “It is a secret!”
Lily was curious so she asked, “What is the secret?”
Shog said, “The secret is that if you write down a special secret!”
Lily was so excited and said, “OK!” She wrote, writing and wrote in her new shirt.
Lily was so happy that she was able to share her secret with Shog. They played together all day and had lots of fun.",204,1.275325
TEST106,51327453550596,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. She was so excited and she asked her mom, ""Can I play with this?"" Her mom said yes and they went outside.
Lily's mom showed her how to raise the towel. It was a big towel, with lots of colorful blankets and toys. Lily loved playing in the sand.
She and her mom then decided to make a sand castle. Lily's mom used a large smile to show her how well it could grow. Lily was so proud of her work. She had a lot of fun and she couldn't wait to go back outside the next day.",139,1.014285
TEST106,51327453550596,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. She was so excited and she asked her mom, ""Can I play with this?"" Her mom said yes and they went outside.
Lily's mom showed her how to raise the towel. It was a big towel, with lots of colorful blankets and toys. Lily loved playing in the sand.
She and her mom then decided to make a sand castle. Lily's mom used a large smile to show her how well it could grow. Lily was so proud of her work. She had a lot of fun and she couldn't wait to go back outside the next day.",139,4.468057
TEST107,51718032163197,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the garden. It was bright and shiny and looked very expensive. Lily was curious about it, so she asked the Shexveg everyday to look at it.
""Why is that shiny box so expensive?"" Lily said.
""I'm not sure, it's very expensive,"" the Shell said.
Lily started to wonder what was inside the box. ""Maybe there is something nice or nice. Maybe there's something I want to be!""
Suddenly, a voice spoke out: ""You are special to me. Now, why don't you share the box with your friends?""
Lily was so happy and excited. She ran back to her house and found her friends. Together, they had lots of fun. Lily thanked Sharks for the kind words and they all went home happy.",191,1.009343
TEST107,51718032163197,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the garden. It was bright and shiny and looked very expensive. Lily was curious about it, so she asked the Shexveg everyday to look at it.
""Why is that shiny box so expensive?"" Lily said.
""I'm not sure, it's very expensive,"" the Shell said.
Lily started to wonder what was inside the box. ""Maybe there is something nice or nice. Maybe there's something I want to be!""
Suddenly, a voice spoke out: ""You are special to me. Now, why don't you share the box with your friends?""
Lily was so happy and excited. She ran back to her house and found her friends. Together, they had lots of fun. Lily thanked Sharks for the kind words and they all went home happy.",191,4.373535
TEST108,52214648674233,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. It was big and red, and it had buttons on it. Lily thought it was very pretty.
She asked the Shogubub if she could try it on. The Shog shook and wobbled so the buttons fell off. Lily laughed and laughed.
The Shurtubam went on to the buttons. It was very slippery. It got stuck on a sharp block and tried to get free. But the button did not come off.
Lily and the Shog rubbed their buttons together, but nothing happened. They both just shrugged.
The Shogious said goodbye to Lily and ran off with its button. Lily watched it go and felt a little sad, but she knew she would see her brave friend again one day.",177,1.278983
TEST108,52214648674233,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. It was big and red, and it had two wheels and a handle. Lily was excited and excited, and she wanted to know what it could do.
She ran to her mom and said, “Mommy, can I try to put my doll in the shoe? It will fit!”
Her mom smiled and said, “That is a perfect plan, Lily. But don't forget to tie it first.”
Lily waited until her mom was finished with some laundry, then she got on the shoes and tied it tightly. Then she put the doll in the shoe. It fit perfectly!
“Well done, Lily!” said her mom. “You did it! Now you can play with your doll every day.” 
Lily was so happy! She ran back to the shoe and hugged it tightly. She had done a great job and had gotten an amazing doll.",212,1.007578
TEST108,52214648674233,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. It was big and red, and it had two wheels and a handle. Lily was excited and excited, and she wanted to know what it could do.
She ran to her mom and said, “Mommy, can I try to put my doll in the shoe? It will fit!”
Her mom smiled and said, “That is a perfect plan, Lily. But don't forget to tie it first.”
Lily waited until her mom was finished with some laundry, then she got on the shoes and tied it tightly. Then she put the doll in the shoe. It fit perfectly!
“Well done, Lily!” said her mom. “You did it! Now you can play with your doll every day.” 
Lily was so happy! She ran back to the shoe and hugged it tightly. She had done a great job and had gotten an amazing doll.",212,4.340558
